ScanNumber	ScanTypeName	ScanType	ScanTime
4088	HMS	1	14.6205
4089	HMS	1	14.6243
4090	HMS	1	14.6282
4091	HMS	1	14.6321
4092	HMS	1	14.6359
4093	HMS	1	14.6397
4094	HMS	1	14.6436
4095	HMS	1	14.6474
4096	HMS	1	14.6546
4097	HMS	1	14.6584
4098	HMS	1	14.6682
4099	HMS	1	14.6721
4100	HMS	1	14.6759
4101	HMS	1	14.6798
4102	HMS	1	14.6836
4103	HMS	1	14.6874
4104	HMS	1	14.6913
4105	HMS	1	14.6952
4106	HCD-HMSn	2	14.6963
4107	HMS	1	14.6991
4108	HMS	1	14.7034
4109	HMS	1	14.7073
4110	HMS	1	14.7111
4111	HMS	1	14.7149
4112	HMS	1	14.7188
4113	HMS	1	14.7226
4114	HMS	1	14.7265
4115	HMS	1	14.7303
4116	HMS	1	14.7342
4117	HCD-HMSn	2	14.7353
4118	HMS	1	14.7381
4119	HCD-HMSn	2	14.7396
4120	HMS	1	14.7424
4121	HMS	1	14.7467
4122	HMS	1	14.7506
4123	HMS	1	14.7544
4124	HMS	1	14.7582
4125	HMS	1	14.7622
4126	HCD-HMSn	2	14.7633
4127	HMS	1	14.7661
4128	HMS	1	14.7704
4129	HMS	1	14.7743
4130	HCD-HMSn	2	14.7754
4131	HMS	1	14.7782
4132	HMS	1	14.7825
4133	HMS	1	14.7863
4134	HMS	1	14.7902
4135	HCD-HMSn	2	14.7913
4136	HMS	1	14.7942
4137	HMS	1	14.7983
4138	HMS	1	14.8022
4139	HMS	1	14.8060
4140	HMS	1	14.8099
4141	HCD-HMSn	2	14.8110
4142	HMS	1	14.8138
4143	HMS	1	14.8181
4144	HMS	1	14.8219
4145	HMS	1	14.8258
4146	HMS	1	14.8297
4147	HMS	1	14.8335
4148	HCD-HMSn	2	14.8347
4149	HMS	1	14.8374
4150	HMS	1	14.8418
4151	HMS	1	14.8456
4152	HCD-HMSn	2	14.8468
4153	HMS	1	14.8495
4154	HMS	1	14.8539
4155	HMS	1	14.8577
4156	HMS	1	14.8616
4157	HMS	1	14.8654
4158	HMS	1	14.8693
4159	HMS	1	14.8731
4160	HMS	1	14.8770
4161	HMS	1	14.8808
4162	HMS	1	14.8846
4163	HMS	1	14.8885
4164	HMS	1	14.8923
4165	HMS	1	14.8962
4166	HMS	1	14.9000
4167	HMS	1	14.9039
4168	HMS	1	14.9077
4169	HCD-HMSn	2	14.9089
4170	HMS	1	14.9116
4171	HMS	1	14.9160
4172	HMS	1	14.9198
4173	HMS	1	14.9236
4174	HMS	1	14.9275
4175	HMS	1	14.9314
4176	HMS	1	14.9352
4177	HMS	1	14.9391
4178	HMS	1	14.9429
4179	HMS	1	14.9468
4180	HMS	1	14.9506
4181	HMS	1	14.9544
4182	HMS	1	14.9583
4183	HCD-HMSn	2	14.9594
4184	HMS	1	14.9622
4185	HMS	1	14.9664
4186	HMS	1	14.9702
4187	HMS	1	14.9741
4188	HMS	1	14.9779
4189	HMS	1	14.9817
4190	HMS	1	14.9856
4191	HCD-HMSn	2	14.9867
4192	HMS	1	14.9895
4193	HMS	1	14.9939
4194	HMS	1	14.9977
4195	HMS	1	15.0016
4196	HMS	1	15.0054
4197	HMS	1	15.0093
4198	HMS	1	15.0131
4199	HMS	1	15.0169
4200	HCD-HMSn	2	15.0181
4201	HMS	1	15.0209
4202	HMS	1	15.0252
4203	HMS	1	15.0291
4204	HMS	1	15.0329
4205	HMS	1	15.0368
4206	HCD-HMSn	2	15.0379
4207	HMS	1	15.0407
4208	HMS	1	15.0450
4209	HMS	1	15.0489
4210	HMS	1	15.0527
4211	HMS	1	15.0565
4212	HMS	1	15.0604
4213	HMS	1	15.0643
4214	HMS	1	15.0681
4215	HMS	1	15.0719
4216	HMS	1	15.0758
4217	HMS	1	15.0796
4218	HMS	1	15.0835
4219	HMS	1	15.0873
4220	HMS	1	15.0911
4221	HMS	1	15.0950
4222	HMS	1	15.0989
4223	HMS	1	15.1027
4224	HMS	1	15.1065
4225	HCD-HMSn	2	15.1077
4226	HMS	1	15.1105
4227	HCD-HMSn	2	15.1120
4228	HMS	1	15.1148
4229	HMS	1	15.1191
4230	HMS	1	15.1230
4231	HMS	1	15.1269
4232	HMS	1	15.1307
4233	HMS	1	15.1345
4234	HMS	1	15.1384
4235	HMS	1	15.1422
4236	HCD-HMSn	2	15.1434
4237	HCD-HMSn	2	15.1457
4238	HMS	1	15.1479
4239	HMS	1	15.1526
4240	HMS	1	15.1564
4241	HMS	1	15.1603
4242	HMS	1	15.1642
4243	HMS	1	15.1680
4244	HMS	1	15.1718
4245	HMS	1	15.1757
4246	HMS	1	15.1795
4247	HCD-HMSn	2	15.1807
4248	HMS	1	15.1834
4249	HMS	1	15.1878
4250	HMS	1	15.1916
4251	HMS	1	15.1955
4252	HMS	1	15.1993
4253	HMS	1	15.2032
4254	HMS	1	15.2070
4255	HMS	1	15.2109
4256	HMS	1	15.2147
4257	HMS	1	15.2185
4258	HMS	1	15.2224
4259	HMS	1	15.2262
4260	HMS	1	15.2301
4261	HMS	1	15.2339
4262	HMS	1	15.2378
4263	HCD-HMSn	2	15.2389
4264	HMS	1	15.2417
4265	HMS	1	15.2461
4266	HMS	1	15.2499
4267	HMS	1	15.2537
4268	HMS	1	15.2576
4269	HMS	1	15.2615
4270	HMS	1	15.2653
4271	HMS	1	15.2691
4272	HMS	1	15.2730
4273	HMS	1	15.2768
4274	HCD-HMSn	2	15.2779
4275	HMS	1	15.2807
4276	HMS	1	15.2851
4277	HMS	1	15.2889
4278	HMS	1	15.2927
4279	HMS	1	15.2966
4280	HMS	1	15.3005
4281	HMS	1	15.3043
4282	HMS	1	15.3081
4283	HMS	1	15.3120
4284	HMS	1	15.3158
4285	HMS	1	15.3197
4286	HCD-HMSn	2	15.3208
4287	HMS	1	15.3236
4288	HMS	1	15.3280
4289	HMS	1	15.3318
4290	HMS	1	15.3357
4291	HMS	1	15.3395
4292	HCD-HMSn	2	15.3407
4293	HMS	1	15.3434
4294	HCD-HMSn	2	15.3450
4295	HMS	1	15.3478
4296	HMS	1	15.3521
4297	HMS	1	15.3559
4298	HMS	1	15.3616
4299	HCD-HMSn	2	15.3627
4300	HMS	1	15.3655
4301	HMS	1	15.3699
4302	HMS	1	15.3737
4303	HMS	1	15.3775
4304	HMS	1	15.3814
4305	HMS	1	15.3852
4306	HMS	1	15.3890
4307	HCD-HMSn	2	15.3902
4308	HMS	1	15.3929
4309	HMS	1	15.3972
4310	HMS	1	15.4010
4311	HMS	1	15.4048
4312	HMS	1	15.4087
4313	HMS	1	15.4125
4314	HMS	1	15.4163
4315	HMS	1	15.4202
4316	HMS	1	15.4240
4317	HMS	1	15.4279
4318	HMS	1	15.4317
4319	HMS	1	15.4356
4320	HMS	1	15.4394
4321	HMS	1	15.4432
4322	HMS	1	15.4471
4323	HMS	1	15.4509
4324	HMS	1	15.4547
4325	HMS	1	15.4586
4326	HMS	1	15.4625
4327	HCD-HMSn	2	15.4636
4328	HMS	1	15.4664
4329	HMS	1	15.4707
4330	HMS	1	15.4746
4331	HMS	1	15.4784
4332	HCD-HMSn	2	15.4796
4333	HMS	1	15.4823
4334	HMS	1	15.4867
4335	HCD-HMSn	2	15.4878
4336	HMS	1	15.4906
4337	HMS	1	15.4950
4338	HMS	1	15.4989
4339	HMS	1	15.5060
4340	HMS	1	15.5099
4341	HCD-HMSn	2	15.5110
4342	HMS	1	15.5138
4343	HMS	1	15.5181
4344	HMS	1	15.5220
4345	HMS	1	15.5258
4346	HMS	1	15.5297
4347	HMS	1	15.5335
4348	HMS	1	15.5374
4349	HMS	1	15.5412
4350	HMS	1	15.5451
4351	HCD-HMSn	2	15.5462
4352	HMS	1	15.5490
4353	HMS	1	15.5533
4354	HMS	1	15.5572
4355	HCD-HMSn	2	15.5583
4356	HMS	1	15.5611
4357	HMS	1	15.5653
4358	HMS	1	15.5691
4359	HMS	1	15.5730
4360	HCD-HMSn	2	15.5741
4361	HMS	1	15.5769
4362	HMS	1	15.5812
4363	HMS	1	15.5851
4364	HMS	1	15.5889
4365	HMS	1	15.5928
4366	HMS	1	15.5966
4367	HMS	1	15.6005
4368	HMS	1	15.6043
4369	HMS	1	15.6082
4370	HMS	1	15.6120
4371	HCD-HMSn	2	15.6132
4372	HMS	1	15.6159
4373	HMS	1	15.6203
4374	HMS	1	15.6241
4375	HCD-HMSn	2	15.6253
4376	HMS	1	15.6281
4377	HMS	1	15.6323
4378	HMS	1	15.6361
4379	HMS	1	15.6399
4380	HCD-HMSn	2	15.6411
4381	HMS	1	15.6439
4382	HMS	1	15.6482
4383	HMS	1	15.6520
4384	HMS	1	15.6559
4385	HMS	1	15.6597
4386	HMS	1	15.6636
4387	HMS	1	15.6674
4388	HMS	1	15.6713
4389	HMS	1	15.6751
4390	HMS	1	15.6790
4391	HCD-HMSn	2	15.6801
4392	HMS	1	15.6829
4393	HMS	1	15.6872
4394	HMS	1	15.6911
4395	HMS	1	15.6949
4396	HMS	1	15.6988
4397	HMS	1	15.7026
4398	HMS	1	15.7065
4399	HMS	1	15.7103
4400	HMS	1	15.7141
4401	HMS	1	15.7180
4402	HMS	1	15.7218
4403	HMS	1	15.7256
4404	HMS	1	15.7295
4405	HMS	1	15.7334
4406	HMS	1	15.7372
4407	HMS	1	15.7411
4408	HMS	1	15.7449
4409	HMS	1	15.7487
4410	HMS	1	15.7526
4411	HMS	1	15.7564
4412	HMS	1	15.7603
4413	HMS	1	15.7641
4414	HMS	1	15.7680
4415	HMS	1	15.7718
4416	HCD-HMSn	2	15.7730
4417	HMS	1	15.7757
4418	HMS	1	15.7801
4419	HMS	1	15.7839
4420	HMS	1	15.7877
4421	HMS	1	15.7916
4422	HMS	1	15.7955
4423	HMS	1	15.7993
4424	HCD-HMSn	2	15.8005
4425	HMS	1	15.8031
4426	HMS	1	15.8076
4427	HMS	1	15.8114
4428	HMS	1	15.8152
4429	HMS	1	15.8191
4430	HMS	1	15.8229
4431	HMS	1	15.8268
4432	HMS	1	15.8306
4433	HMS	1	15.8345
4434	HCD-HMSn	2	15.8356
4435	HMS	1	15.8384
4436	HMS	1	15.8427
4437	HMS	1	15.8466
4438	HCD-HMSn	2	15.8477
4439	HMS	1	15.8505
4440	HMS	1	15.8549
4441	HMS	1	15.8587
4442	HMS	1	15.8626
4443	HMS	1	15.8664
4444	HMS	1	15.8703
4445	HCD-HMSn	2	15.8714
4446	HMS	1	15.8742
4447	HMS	1	15.8785
4448	HMS	1	15.8824
4449	HCD-HMSn	2	15.8835
4450	HMS	1	15.8863
4451	HMS	1	15.8906
4452	HCD-HMSn	2	15.8918
4453	HMS	1	15.8946
4454	HMS	1	15.8988
4455	HMS	1	15.9026
4456	HMS	1	15.9064
4457	HMS	1	15.9103
4458	HMS	1	15.9141
4459	HMS	1	15.9180
4460	HMS	1	15.9218
4461	HMS	1	15.9256
4462	HMS	1	15.9295
4463	HMS	1	15.9334
4464	HMS	1	15.9372
4465	HMS	1	15.9410
4466	HMS	1	15.9449
4467	HCD-HMSn	2	15.9460
4468	HMS	1	15.9488
4469	HMS	1	15.9531
4470	HMS	1	15.9570
4471	HMS	1	15.9609
4472	HMS	1	15.9647
4473	HMS	1	15.9685
4474	HMS	1	15.9724
4475	HMS	1	15.9762
4476	HMS	1	15.9800
4477	HMS	1	15.9839
4478	HMS	1	15.9877
4479	HMS	1	15.9915
4480	HMS	1	15.9954
4481	HMS	1	15.9993
4482	HMS	1	16.0031
4483	HMS	1	16.0070
4484	HMS	1	16.0108
4485	HCD-HMSn	2	16.0119
4486	HMS	1	16.0147
4487	HMS	1	16.0190
4488	HMS	1	16.0229
4489	HMS	1	16.0268
4490	HCD-HMSn	2	16.0279
4491	HMS	1	16.0307
4492	HMS	1	16.0350
4493	HMS	1	16.0389
4494	HMS	1	16.0427
4495	HMS	1	16.0465
4496	HMS	1	16.0504
4497	HMS	1	16.0542
4498	HMS	1	16.0581
4499	HMS	1	16.0619
4500	HMS	1	16.0658
4501	HMS	1	16.0696
4502	HMS	1	16.0734
4503	HMS	1	16.0773
4504	HMS	1	16.0811
4505	HMS	1	16.0850
4506	HMS	1	16.0888
4507	HMS	1	16.0926
4508	HMS	1	16.0965
4509	HCD-HMSn	2	16.0977
4510	HMS	1	16.1005
4511	HCD-HMSn	2	16.1020
4512	HMS	1	16.1048
4513	HMS	1	16.1091
4514	HMS	1	16.1129
4515	HMS	1	16.1168
4516	HMS	1	16.1206
4517	HCD-HMSn	2	16.1218
4518	HMS	1	16.1246
4519	HCD-HMSn	2	16.1261
4520	HMS	1	16.1290
4521	HCD-HMSn	2	16.1304
4522	HMS	1	16.1332
4523	HMS	1	16.1376
4524	HMS	1	16.1414
4525	HMS	1	16.1452
4526	HMS	1	16.1491
4527	HMS	1	16.1529
4528	HMS	1	16.1567
4529	HMS	1	16.1606
4530	HMS	1	16.1645
4531	HMS	1	16.1683
4532	HMS	1	16.1722
4533	HMS	1	16.1760
4534	HMS	1	16.1798
4535	HMS	1	16.1837
4536	HMS	1	16.1875
4537	HMS	1	16.1914
4538	HMS	1	16.1953
4539	HCD-HMSn	2	16.1964
4540	HMS	1	16.1992
4541	HMS	1	16.2035
4542	HMS	1	16.2073
4543	HMS	1	16.2112
4544	HMS	1	16.2150
4545	HMS	1	16.2188
4546	HMS	1	16.2227
4547	HCD-HMSn	2	16.2238
4548	HMS	1	16.2283
4549	HCD-HMSn	2	16.2295
4550	HMS	1	16.2322
4551	HMS	1	16.2366
4552	HMS	1	16.2404
4553	HMS	1	16.2443
4554	HMS	1	16.2481
4555	HMS	1	16.2519
4556	HMS	1	16.2558
4557	HMS	1	16.2596
4558	HMS	1	16.2635
4559	HMS	1	16.2673
4560	HMS	1	16.2712
4561	HMS	1	16.2750
4562	HMS	1	16.2788
4563	HMS	1	16.2827
4564	HMS	1	16.2865
4565	HMS	1	16.2904
4566	HMS	1	16.2942
4567	HMS	1	16.2981
4568	HMS	1	16.3019
4569	HMS	1	16.3058
4570	HMS	1	16.3096
4571	HMS	1	16.3134
4572	HMS	1	16.3173
4573	HMS	1	16.3211
4574	HMS	1	16.3250
4575	HMS	1	16.3288
4576	HMS	1	16.3327
4577	HMS	1	16.3365
4578	HMS	1	16.3404
4579	HMS	1	16.3442
4580	HCD-HMSn	2	16.3454
4581	HMS	1	16.3481
4582	HMS	1	16.3525
4583	HMS	1	16.3563
4584	HMS	1	16.3602
4585	HMS	1	16.3640
4586	HMS	1	16.3679
4587	HMS	1	16.3717
4588	HMS	1	16.3755
4589	HMS	1	16.3794
4590	HMS	1	16.3832
4591	HMS	1	16.3870
4592	HMS	1	16.3909
4593	HMS	1	16.3948
4594	HMS	1	16.3986
4595	HMS	1	16.4024
4596	HMS	1	16.4063
4597	HMS	1	16.4101
4598	HCD-HMSn	2	16.4113
4599	HMS	1	16.4141
4600	HMS	1	16.4184
4601	HMS	1	16.4222
4602	HCD-HMSn	2	16.4234
4603	HCD-HMSn	2	16.4257
4604	HMS	1	16.4280
4605	HCD-HMSn	2	16.4298
4606	HMS	1	16.4326
4607	HMS	1	16.4370
4608	HMS	1	16.4408
4609	HMS	1	16.4446
4610	HMS	1	16.4485
4611	HMS	1	16.4523
4612	HMS	1	16.4561
4613	HMS	1	16.4600
4614	HMS	1	16.4639
4615	HMS	1	16.4677
4616	HCD-HMSn	2	16.4689
4617	HMS	1	16.4716
4618	HMS	1	16.4760
4619	HMS	1	16.4798
4620	HMS	1	16.4836
4621	HMS	1	16.4875
4622	HMS	1	16.4913
4623	HMS	1	16.4952
4624	HMS	1	16.4990
4625	HMS	1	16.5029
4626	HMS	1	16.5067
4627	HMS	1	16.5105
4628	HMS	1	16.5144
4629	HMS	1	16.5182
4630	HMS	1	16.5221
4631	HCD-HMSn	2	16.5232
4632	HCD-HMSn	2	16.5255
4633	HMS	1	16.5278
4634	HMS	1	16.5325
4635	HMS	1	16.5363
4636	HMS	1	16.5402
4637	HCD-HMSn	2	16.5413
4638	HMS	1	16.5441
4639	HMS	1	16.5484
4640	HMS	1	16.5522
4641	HMS	1	16.5561
4642	HMS	1	16.5600
4643	HMS	1	16.5638
4644	HMS	1	16.5676
4645	HMS	1	16.5715
4646	HMS	1	16.5753
4647	HMS	1	16.5792
4648	HMS	1	16.5830
4649	HMS	1	16.5868
4650	HMS	1	16.5907
4651	HMS	1	16.5946
4652	HMS	1	16.5984
4653	HCD-HMSn	2	16.5996
4654	HMS	1	16.6023
4655	HMS	1	16.6067
4656	HMS	1	16.6105
4657	HMS	1	16.6144
4658	HMS	1	16.6182
4659	HMS	1	16.6220
4660	HCD-HMSn	2	16.6232
4661	HMS	1	16.6259
4662	HMS	1	16.6303
4663	HMS	1	16.6342
4664	HMS	1	16.6380
4665	HMS	1	16.6418
4666	HMS	1	16.6457
4667	HMS	1	16.6495
4668	HMS	1	16.6533
4669	HMS	1	16.6572
4670	HMS	1	16.6611
4671	HMS	1	16.6649
4672	HMS	1	16.6688
4673	HMS	1	16.6726
4674	HMS	1	16.6764
4675	HMS	1	16.6803
4676	HMS	1	16.6841
4677	HMS	1	16.6879
4678	HMS	1	16.6918
4679	HMS	1	16.6957
4680	HMS	1	16.6995
4681	HMS	1	16.7034
4682	HMS	1	16.7072
4683	HCD-HMSn	2	16.7084
4684	HMS	1	16.7111
4685	HMS	1	16.7155
4686	HMS	1	16.7193
4687	HMS	1	16.7232
4688	HCD-HMSn	2	16.7243
4689	HMS	1	16.7271
4690	HMS	1	16.7315
4691	HCD-HMSn	2	16.7326
4692	HMS	1	16.7354
4693	HMS	1	16.7397
4694	HMS	1	16.7436
4695	HMS	1	16.7474
4696	HMS	1	16.7513
4697	HMS	1	16.7551
4698	HMS	1	16.7589
4699	HMS	1	16.7628
4700	HMS	1	16.7666
4701	HMS	1	16.7705
4702	HMS	1	16.7743
4703	HMS	1	16.7781
4704	HMS	1	16.7820
4705	HMS	1	16.7858
4706	HMS	1	16.7897
4707	HMS	1	16.7935
4708	HMS	1	16.7974
4709	HMS	1	16.8012
4710	HCD-HMSn	2	16.8024
4711	HMS	1	16.8052
4712	HMS	1	16.8095
4713	HMS	1	16.8133
4714	HMS	1	16.8172
4715	HMS	1	16.8210
4716	HMS	1	16.8248
4717	HMS	1	16.8287
4718	HMS	1	16.8326
4719	HMS	1	16.8364
4720	HMS	1	16.8403
4721	HCD-HMSn	2	16.8414
4722	HMS	1	16.8442
4723	HMS	1	16.8485
4724	HMS	1	16.8523
4725	HMS	1	16.8562
4726	HMS	1	16.8601
4727	HMS	1	16.8639
4728	HMS	1	16.8678
4729	HMS	1	16.8716
4730	HMS	1	16.8754
4731	HMS	1	16.8793
4732	HMS	1	16.8831
4733	HCD-HMSn	2	16.8843
4734	HMS	1	16.8870
4735	HMS	1	16.8914
4736	HMS	1	16.8953
4737	HMS	1	16.8991
4738	HCD-HMSn	2	16.9003
4739	HMS	1	16.9030
4740	HMS	1	16.9074
4741	HMS	1	16.9112
4742	HMS	1	16.9151
4743	HMS	1	16.9189
4744	HMS	1	16.9227
4745	HMS	1	16.9266
4746	HMS	1	16.9305
4747	HMS	1	16.9343
4748	HCD-HMSn	2	16.9355
4749	HMS	1	16.9383
4750	HMS	1	16.9426
4751	HMS	1	16.9465
4752	HMS	1	16.9503
4753	HMS	1	16.9545
4754	HMS	1	16.9583
4755	HMS	1	16.9622
4756	HMS	1	16.9661
4757	HMS	1	16.9699
4758	HMS	1	16.9737
4759	HMS	1	16.9776
4760	HMS	1	16.9814
4761	HMS	1	16.9853
4762	HMS	1	16.9891
4763	HCD-HMSn	2	16.9903
4764	HCD-HMSn	2	16.9926
4765	HMS	1	16.9948
4766	HMS	1	16.9995
4767	HMS	1	17.0034
4768	HMS	1	17.0072
4769	HMS	1	17.0111
4770	HMS	1	17.0149
4771	HMS	1	17.0188
4772	HMS	1	17.0226
4773	HMS	1	17.0265
4774	HMS	1	17.0304
4775	HMS	1	17.0342
4776	HMS	1	17.0380
4777	HCD-HMSn	2	17.0392
4778	HMS	1	17.0420
4779	HMS	1	17.0463
4780	HMS	1	17.0501
4781	HMS	1	17.0540
4782	HMS	1	17.0578
4783	HCD-HMSn	2	17.0590
4784	HMS	1	17.0618
4785	HCD-HMSn	2	17.0633
4786	HMS	1	17.0661
4787	HMS	1	17.0704
4788	HMS	1	17.0743
4789	HMS	1	17.0781
4790	HMS	1	17.0819
4791	HMS	1	17.0858
4792	HMS	1	17.0896
4793	HMS	1	17.0950
4794	HMS	1	17.0989
4795	HMS	1	17.1027
4796	HCD-HMSn	2	17.1039
4797	HMS	1	17.1066
4798	HMS	1	17.1110
4799	HMS	1	17.1148
4800	HMS	1	17.1187
4801	HCD-HMSn	2	17.1198
4802	HCD-HMSn	2	17.1221
4803	HMS	1	17.1244
4804	HMS	1	17.1291
4805	HMS	1	17.1329
4806	HMS	1	17.1368
4807	HCD-HMSn	2	17.1379
4808	HMS	1	17.1407
4809	HMS	1	17.1451
4810	HMS	1	17.1489
4811	HMS	1	17.1528
4812	HMS	1	17.1566
4813	HMS	1	17.1605
4814	HMS	1	17.1643
4815	HMS	1	17.1682
4816	HMS	1	17.1720
4817	HMS	1	17.1759
4818	HMS	1	17.1797
4819	HMS	1	17.1836
4820	HCD-HMSn	2	17.1847
4821	HMS	1	17.1875
4822	HMS	1	17.1918
4823	HCD-HMSn	2	17.1930
4824	HMS	1	17.1958
4825	HCD-HMSn	2	17.1973
4826	HMS	1	17.2001
4827	HMS	1	17.2044
4828	HMS	1	17.2083
4829	HMS	1	17.2121
4830	HMS	1	17.2159
4831	HMS	1	17.2198
4832	HCD-HMSn	2	17.2210
4833	HMS	1	17.2237
4834	HMS	1	17.2281
4835	HMS	1	17.2320
4836	HMS	1	17.2358
4837	HCD-HMSn	2	17.2370
4838	HMS	1	17.2397
4839	HMS	1	17.2441
4840	HMS	1	17.2479
4841	HMS	1	17.2518
4842	HMS	1	17.2556
4843	HMS	1	17.2595
4844	HMS	1	17.2634
4845	HMS	1	17.2672
4846	HMS	1	17.2710
4847	HMS	1	17.2749
4848	HMS	1	17.2787
4849	HMS	1	17.2826
4850	HMS	1	17.2864
4851	HMS	1	17.2902
4852	HCD-HMSn	2	17.2914
4853	HMS	1	17.2942
4854	HMS	1	17.2984
4855	HMS	1	17.3022
4856	HMS	1	17.3061
4857	HMS	1	17.3099
4858	HMS	1	17.3138
4859	HMS	1	17.3176
4860	HMS	1	17.3215
4861	HMS	1	17.3253
4862	HMS	1	17.3292
4863	HMS	1	17.3330
4864	HMS	1	17.3369
4865	HMS	1	17.3407
4866	HMS	1	17.3446
4867	HMS	1	17.3484
4868	HMS	1	17.3522
4869	HMS	1	17.3561
4870	HCD-HMSn	2	17.3572
4871	HMS	1	17.3601
4872	HMS	1	17.3644
4873	HMS	1	17.3682
4874	HMS	1	17.3721
4875	HMS	1	17.3759
4876	HCD-HMSn	2	17.3771
4877	HMS	1	17.3799
4878	HMS	1	17.3842
4879	HMS	1	17.3881
4880	HMS	1	17.3919
4881	HMS	1	17.3958
4882	HMS	1	17.3996
4883	HMS	1	17.4035
4884	HMS	1	17.4073
4885	HMS	1	17.4112
4886	HMS	1	17.4150
4887	HMS	1	17.4188
4888	HMS	1	17.4227
4889	HMS	1	17.4266
4890	HMS	1	17.4304
4891	HMS	1	17.4343
4892	HMS	1	17.4381
4893	HCD-HMSn	2	17.4393
4894	HMS	1	17.4420
4895	HCD-HMSn	2	17.4436
4896	HMS	1	17.4464
4897	HMS	1	17.4507
4898	HMS	1	17.4546
4899	HMS	1	17.4584
4900	HCD-HMSn	2	17.4596
4901	HMS	1	17.4624
4902	HMS	1	17.4667
4903	HMS	1	17.4706
4904	HMS	1	17.4744
4905	HMS	1	17.4783
4906	HMS	1	17.4821
4907	HCD-HMSn	2	17.4832
4908	HMS	1	17.4860
4909	HMS	1	17.4904
4910	HMS	1	17.4943
4911	HMS	1	17.4981
4912	HMS	1	17.5019
4913	HMS	1	17.5058
4914	HMS	1	17.5096
4915	HMS	1	17.5135
4916	HMS	1	17.5173
4917	HMS	1	17.5212
4918	HMS	1	17.5250
4919	HMS	1	17.5289
4920	HMS	1	17.5327
4921	HCD-HMSn	2	17.5339
4922	HMS	1	17.5367
4923	HMS	1	17.5410
4924	HMS	1	17.5449
4925	HMS	1	17.5487
4926	HMS	1	17.5525
4927	HMS	1	17.5564
4928	HCD-HMSn	2	17.5575
4929	HMS	1	17.5604
4930	HMS	1	17.5645
4931	HMS	1	17.5684
4932	HMS	1	17.5722
4933	HMS	1	17.5761
4934	HCD-HMSn	2	17.5772
4935	HMS	1	17.5800
4936	HMS	1	17.5843
4937	HMS	1	17.5882
4938	HMS	1	17.5920
4939	HMS	1	17.5959
4940	HMS	1	17.5998
4941	HMS	1	17.6036
4942	HMS	1	17.6074
4943	HMS	1	17.6113
4944	HMS	1	17.6151
4945	HMS	1	17.6190
4946	HMS	1	17.6228
4947	HMS	1	17.6267
4948	HMS	1	17.6305
4949	HMS	1	17.6344
4950	HMS	1	17.6382
4951	HMS	1	17.6421
4952	HCD-HMSn	2	17.6432
4953	HMS	1	17.6460
4954	HMS	1	17.6503
4955	HMS	1	17.6542
4956	HMS	1	17.6580
4957	HMS	1	17.6619
4958	HMS	1	17.6658
4959	HMS	1	17.6696
4960	HMS	1	17.6734
4961	HMS	1	17.6773
4962	HMS	1	17.6811
4963	HMS	1	17.6850
4964	HMS	1	17.6888
4965	HMS	1	17.6927
4966	HMS	1	17.6965
4967	HMS	1	17.7004
4968	HCD-HMSn	2	17.7016
4969	HMS	1	17.7043
4970	HMS	1	17.7087
4971	HMS	1	17.7126
4972	HMS	1	17.7164
4973	HMS	1	17.7203
4974	HMS	1	17.7241
4975	HMS	1	17.7280
4976	HCD-HMSn	2	17.7292
4977	HMS	1	17.7319
4978	HMS	1	17.7363
4979	HMS	1	17.7401
4980	HMS	1	17.7440
4981	HCD-HMSn	2	17.7451
4982	HMS	1	17.7479
4983	HMS	1	17.7523
4984	HMS	1	17.7561
4985	HMS	1	17.7600
4986	HMS	1	17.7638
4987	HMS	1	17.7677
4988	HMS	1	17.7715
4989	HMS	1	17.7754
4990	HMS	1	17.7792
4991	HMS	1	17.7830
4992	HMS	1	17.7869
4993	HMS	1	17.7907
4994	HMS	1	17.7946
4995	HMS	1	17.7985
4996	HMS	1	17.8023
4997	HMS	1	17.8061
4998	HMS	1	17.8100
4999	HMS	1	17.8138
5000	HMS	1	17.8177
5001	HMS	1	17.8215
5002	HMS	1	17.8254
5003	HMS	1	17.8293
5004	HMS	1	17.8331
5005	HMS	1	17.8369
5006	HMS	1	17.8408
5007	HMS	1	17.8446
5008	HMS	1	17.8485
5009	HMS	1	17.8523
5010	HMS	1	17.8561
5011	HMS	1	17.8600
5012	HMS	1	17.8639
5013	HMS	1	17.8677
5014	HCD-HMSn	2	17.8689
5015	HMS	1	17.8716
5016	HMS	1	17.8760
5017	HMS	1	17.8798
5018	HMS	1	17.8837
5019	HMS	1	17.8875
5020	HMS	1	17.8914
5021	HMS	1	17.8953
5022	HCD-HMSn	2	17.8964
5023	HMS	1	17.8992
5024	HMS	1	17.9035
5025	HMS	1	17.9074
5026	HMS	1	17.9112
5027	HMS	1	17.9150
5028	HMS	1	17.9189
5029	HMS	1	17.9227
5030	HMS	1	17.9266
5031	HMS	1	17.9305
5032	HMS	1	17.9343
5033	HMS	1	17.9381
5034	HMS	1	17.9420
5035	HCD-HMSn	2	17.9431
5036	HMS	1	17.9459
5037	HMS	1	17.9503
5038	HMS	1	17.9541
5039	HCD-HMSn	2	17.9553
5040	HMS	1	17.9581
5041	HCD-HMSn	2	17.9596
5042	HMS	1	17.9624
5043	HMS	1	17.9666
5044	HMS	1	17.9704
5045	HCD-HMSn	2	17.9716
5046	HMS	1	17.9744
