Scan_Number_Start	Scan_Number_End	Charge	Quality_Score	Precursor_MZ	BPI
23980	23980	2	1	648.2226	0
23981	23981	2	1	648.2226	0
23982	23982	2	1	648.2226	0
23983	23983	3	1	827.037	0
23984	23984	3	1	827.037	0
23985	23985	3	1	827.037	0
23986	23986	3	1	363.8233	0
23987	23987	3	1	363.8233	0
23988	23988	3	1	590.93	0
23989	23989	3	1	590.93	0
23990	23990	3	1	590.93	0
23991	23991	2	1	885.8963	0
23992	23992	2	1	885.8963	0
23993	23993	2	1	885.8963	0
23994	23994	3	1	817.8922	0
23995	23995	3	1	817.8922	0
23997	23997	2	1	642.2736	0
23997	23997	3	1	642.2736	0
23998	23998	2	1	642.2736	0
23998	23998	3	1	642.2736	0
23999	23999	2	1	642.2736	0
23999	23999	3	1	642.2736	0
24000	24000	3	1	699.9862	0
24001	24001	3	1	699.9862	0
24002	24002	2	1	540.2173	0
24003	24003	2	1	540.2173	0
24004	24004	2	1	540.2173	0
24005	24005	2	1	709.2707	0
24006	24006	2	1	709.2707	0
24007	24007	2	1	709.2707	0
24008	24008	2	1	515.2357	0
24008	24008	3	1	515.2357	0
24009	24009	2	1	515.2357	0
24009	24009	3	1	515.2357	0
24010	24010	2	1	515.2357	0
24010	24010	3	1	515.2357	0
24011	24011	3	1	637.2547	0
24012	24012	3	1	637.2547	0
24013	24013	4	1	471.9291	0
24014	24014	4	1	471.9291	0
24015	24015	3	1	706.3585	0
24016	24016	3	1	706.3585	0
24017	24017	2	1	779.2583	0
24017	24017	3	1	779.2582	0
24018	24018	2	1	779.2583	0
24018	24018	3	1	779.2582	0
24019	24019	2	1	779.2583	0
24019	24019	3	1	779.2582	0
24020	24020	2	1	366.2072	0
24021	24021	2	1	366.2072	0
24022	24022	3	1	887.7123	0
24023	24023	3	1	887.7123	0
24024	24024	3	1	887.7123	0
24026	24026	3	1	567.2746	0
24027	24027	3	1	567.2746	0
24028	24028	3	1	567.2746	0
24029	24029	3	1	801.0021	0
24030	24030	3	1	801.0021	0
24031	24031	3	1	801.0021	0
24032	24032	2	1	453.188	0
24033	24033	2	1	453.188	0
24035	24035	3	1	616.2968	0
24036	24036	3	1	616.2968	0
24037	24037	3	1	846.6838	0
24038	24038	3	1	846.6838	0
24039	24039	3	1	846.6838	0
24040	24040	3	1	859.9169	0
24041	24041	3	1	859.9169	0
24042	24042	2	1	530.2427	0
24042	24042	3	1	530.2426	0
24043	24043	2	1	530.2427	0
24043	24043	3	1	530.2426	0
24044	24044	2	1	530.2427	0
24044	24044	3	1	530.2426	0
24045	24045	3	1	825.0414	0
24046	24046	3	1	825.0414	0
24047	24047	3	1	690.6432	0
24048	24048	3	1	690.6432	0
24049	24049	2	1	695.2501	0
24050	24050	2	1	695.2501	0
24051	24051	2	1	695.2501	0
24052	24052	3	1	652.6496	0
24053	24053	3	1	652.6496	0
24054	24054	3	1	652.6496	0
24055	24055	2	1	776.6929	0
24055	24055	3	1	776.6929	0
24056	24056	2	1	776.6929	0
24056	24056	3	1	776.6929	0
24057	24057	2	1	776.6929	0
24057	24057	3	1	776.6929	0
24059	24059	2	1	630.7686	0
24059	24059	3	1	630.7686	0
24060	24060	2	1	630.7686	0
24060	24060	3	1	630.7686	0
24061	24061	2	1	630.7686	0
24061	24061	3	1	630.7686	0
24063	24063	3	1	523.5834	0
24064	24064	3	1	523.5834	0
24065	24065	3	1	810.3712	0
24066	24066	3	1	810.3712	0
24067	24067	3	1	810.3712	0
24068	24068	2	1	472.2921	0
24069	24069	2	1	472.2921	0
24070	24070	2	1	472.2921	0
24071	24071	3	1	465.9179	0
24072	24072	3	1	465.9179	0
24073	24073	3	1	465.9179	0
24074	24074	2	1	697.3245	0
24075	24075	2	1	697.3245	0
24076	24076	2	1	697.3245	0
24077	24077	2	1	632.9194	0
24077	24077	3	1	632.9194	0
24078	24078	2	1	632.9194	0
24078	24078	3	1	632.9194	0
24079	24079	2	1	632.9194	0
24079	24079	3	1	632.9194	0
24080	24080	2	1	626.9438	0
24080	24080	3	1	626.9438	0
24081	24081	2	1	626.9438	0
24081	24081	3	1	626.9438	0
24082	24082	2	1	626.9438	0
24082	24082	3	1	626.9438	0
24085	24085	3	1	619.617	0
24086	24086	3	1	619.617	0
24087	24087	3	1	658.6291	0
24088	24088	3	1	658.6291	0
24089	24089	3	1	658.6291	0
24090	24090	2	1	449.2378	0
24091	24091	2	1	449.2378	0
24092	24092	3	1	673.2766	0
24093	24093	3	1	673.2766	0
24094	24094	3	1	673.2766	0
24095	24095	3	1	504.9371	0
24096	24096	3	1	504.9371	0
24097	24097	2	1	636.2675	0
24097	24097	3	1	636.2675	0
24098	24098	2	1	636.2675	0
24098	24098	3	1	636.2675	0
24099	24099	2	1	865.8237	0
24100	24100	2	1	865.8237	0
24101	24101	2	1	865.8237	0
24102	24102	3	1	992.7645	0
24103	24103	3	1	992.7645	0
24104	24104	3	1	992.7645	0
24105	24105	2	1	573.7957	0
24106	24106	2	1	573.7957	0
24107	24107	2	1	573.7957	0
24108	24108	2	1	757.3525	0
24108	24108	3	1	757.3525	0
24109	24109	2	1	757.3525	0
24109	24109	3	1	757.3525	0
24110	24110	2	1	757.3525	0
24110	24110	3	1	757.3525	0
24111	24111	2	1	597.4572	0
24111	24111	3	1	597.4572	0
24112	24112	2	1	597.4572	0
24112	24112	3	1	597.4572	0
24114	24114	3	1	606.2911	0
24115	24115	3	1	606.2911	0
24116	24116	3	1	606.2911	0
24117	24117	4	1	1128.7983	0
24118	24118	3	1	558.5707	0
24119	24119	3	1	558.5707	0
24120	24120	3	1	558.5707	0
24121	24121	4	1	744.8248	0
24122	24122	4	1	744.8248	0
24123	24123	3	1	503.5649	0
24124	24124	3	1	503.5649	0
24125	24125	2	1	784.8709	0
24126	24126	2	1	784.8709	0
24127	24127	2	1	784.8709	0
24128	24128	3	1	651.5207	0
24129	24129	3	1	651.5207	0
24130	24130	3	1	664.2845	0
24131	24131	3	1	664.2845	0
24132	24132	3	1	664.2845	0
24133	24133	3	1	703.6823	0
24134	24134	3	1	703.6823	0
24135	24135	2	1	754.8449	0
24136	24136	2	1	754.8449	0
24137	24137	2	1	754.8449	0
24138	24138	2	1	581.9632	0
24138	24138	3	1	581.9632	0
24139	24139	2	1	581.9632	0
24139	24139	3	1	581.9632	0
24140	24140	2	1	906.838	0
24140	24140	3	1	906.838	0
24141	24141	2	1	906.838	0
24141	24141	3	1	906.838	0
24142	24142	2	1	906.838	0
24142	24142	3	1	906.838	0
24143	24143	2	1	585.28	0
24143	24143	3	1	585.2799	0
24144	24144	2	1	585.28	0
24144	24144	3	1	585.2799	0
24145	24145	2	1	996.9155	0
24145	24145	3	1	996.9155	0
24146	24146	2	1	996.9155	0
24146	24146	3	1	996.9155	0
24147	24147	2	1	996.9155	0
24147	24147	3	1	996.9155	0
24149	24149	2	1	892.3708	0
24150	24150	2	1	892.3708	0
24151	24151	2	1	892.3708	0
24152	24152	2	1	930.9377	0
24153	24153	2	1	930.9377	0
24154	24154	2	1	549.7731	0
24155	24155	2	1	549.7731	0
24156	24156	2	1	549.7731	0
24157	24157	3	1	507.589	0
24158	24158	3	1	507.589	0
24159	24159	2	1	535.246	0
24160	24160	2	1	535.246	0
24161	24161	2	1	535.246	0
24162	24162	2	1	647.3367	0
24163	24163	2	1	647.3367	0
24164	24164	2	1	647.3367	0
24165	24165	2	1	487.7155	0
24166	24166	2	1	487.7155	0
24167	24167	2	1	470.7123	0
24168	24168	2	1	470.7123	0
24169	24169	2	1	470.7123	0
24170	24170	2	1	830.8934	0
24171	24171	2	1	830.8934	0
24172	24172	2	1	830.8934	0
24173	24173	4	1	1006.1655	0
24174	24174	3	1	1060.8287	0
24178	24178	2	1	657.2755	0
24179	24179	2	1	657.2755	0
24180	24180	2	1	657.2755	0
24181	24181	2	1	539.7607	0
24182	24182	2	1	539.7607	0
24183	24183	2	1	539.7607	0
24184	24184	2	1	708.3184	0
24185	24185	2	1	708.3184	0
24186	24186	2	1	708.3184	0
24187	24187	2	1	630.2933	0
24188	24188	2	1	630.2933	0
24189	24189	2	1	630.2933	0
24190	24190	2	1	693.3337	0
24190	24190	3	1	693.3336	0
24191	24191	2	1	693.3337	0
24191	24191	3	1	693.3336	0
24192	24192	3	1	514.2463	0
24193	24193	3	1	514.2463	0
24194	24194	3	1	514.2463	0
24195	24195	2	1	937.9233	0
24196	24196	2	1	937.9233	0
24197	24197	2	1	937.9233	0
24198	24198	1	1	892.3706	0
24199	24199	1	1	892.3706	0
24200	24200	1	1	892.3706	0
24201	24201	2	1	1035.4584	0
24202	24202	2	1	1035.4584	0
24205	24205	2	1	601.7968	0
24206	24206	2	1	601.7968	0
24207	24207	2	1	601.7968	0
24208	24208	4	1	697.0524	0
24209	24209	4	1	697.0524	0
24210	24210	2	1	483.7112	0
24211	24211	2	1	483.7112	0
24212	24212	2	1	483.7112	0
24213	24213	2	1	643.3083	0
24214	24214	2	1	643.3083	0
24215	24215	2	1	643.3083	0
24216	24216	3	1	751.0373	0
24217	24217	3	1	751.0373	0
24218	24218	2	1	973.3783	0
24219	24219	2	1	973.3783	0
24220	24220	2	1	973.3783	0
24221	24221	3	1	598.9529	0
24222	24222	3	1	598.9529	0
24223	24223	2	1	1048.9886	0
24224	24224	2	1	1048.9886	0
24226	24226	3	1	723.9911	0
24227	24227	3	1	723.9911	0
24228	24228	3	1	723.9911	0
24229	24229	3	1	912.4069	0
24230	24230	3	1	912.4069	0
24231	24231	3	1	912.4069	0
24233	24233	2	1	612.2956	0
24234	24234	2	1	612.2956	0
24235	24235	2	1	612.2956	0
24236	24236	2	1	647.3086	0
24237	24237	2	1	647.3086	0
24238	24238	2	1	647.3086	0
24239	24239	3	1	536.9131	0
24240	24240	3	1	536.9131	0
24241	24241	3	1	536.9131	0
24242	24242	3	1	492.5734	0
24243	24243	3	1	492.5734	0
24244	24244	2	1	461.2451	0
24245	24245	2	1	461.2451	0
24246	24246	2	1	461.2451	0
24247	24247	2	1	471.714	0
24247	24247	3	1	471.714	0
24248	24248	2	1	471.714	0
24248	24248	3	1	471.714	0
24249	24249	2	1	471.714	0
24249	24249	3	1	471.714	0
24250	24250	3	1	821.3839	0
24251	24251	3	1	821.3839	0
24252	24252	3	1	821.3839	0
24253	24253	3	1	420.22	0
24254	24254	3	1	420.22	0
24255	24255	3	1	420.22	0
24256	24256	3	1	563.9423	0
24257	24257	3	1	563.9423	0
24258	24258	3	1	563.9423	0
24260	24260	2	1	426.7166	0
24261	24261	2	1	426.7166	0
24263	24263	3	1	597.2733	0
24265	24265	3	1	597.2733	0
24266	24266	2	1	553.2654	0
24266	24266	3	1	553.2654	0
24267	24267	2	1	553.2654	0
24267	24267	3	1	553.2654	0
24268	24268	2	1	553.2654	0
24268	24268	3	1	553.2654	0
24269	24269	4	1	569.2767	0
24270	24270	4	1	569.2767	0
24271	24271	2	1	897.9264	0
24272	24272	2	1	897.9264	0
24273	24273	2	1	897.9264	0
24274	24274	4	1	588.2856	0
24275	24275	4	1	588.2856	0
24276	24276	3	1	526.5843	0
24277	24277	3	1	526.5843	0
24278	24278	3	1	526.5843	0
24279	24279	2	1	1017.0842	0
24279	24279	3	1	1017.0841	0
24280	24280	2	1	773.8302	0
24281	24281	2	1	773.8302	0
24282	24282	2	1	773.8302	0
24283	24283	3	1	417.5445	0
24284	24284	3	1	417.5445	0
24285	24285	2	1	571.7759	0
24286	24286	2	1	571.7759	0
24287	24287	2	1	571.7759	0
24288	24288	2	1	830.8939	0
24289	24289	2	1	830.8939	0
24291	24291	3	1	699.6615	0
24292	24292	3	1	699.6615	0
24293	24293	3	1	699.6615	0
24294	24294	2	1	1143.2709	0
24294	24294	3	1	1143.2708	0
24295	24295	4	1	652.301	0
24296	24296	4	1	652.301	0
24297	24297	3	1	978.7811	0
24298	24298	3	1	978.7811	0
24299	24299	3	1	978.7811	0
24300	24300	2	1	865.3652	0
24301	24301	2	1	865.3652	0
24302	24302	2	1	865.3652	0
24303	24303	2	1	837.3525	0
24304	24304	2	1	837.3525	0
24305	24305	2	1	837.3525	0
24306	24306	2	1	544.2399	0
24307	24307	2	1	544.2399	0
24308	24308	2	1	544.2399	0
24309	24309	2	1	804.8677	0
24310	24310	2	1	804.8677	0
24311	24311	2	1	804.8677	0
24312	24312	2	1	365.6691	0
24313	24313	2	1	365.6691	0
24314	24314	2	1	365.6691	0
24315	24315	3	1	817.0416	0
24316	24316	3	1	817.0416	0
24317	24317	3	1	817.0416	0
24319	24319	2	1	738.3589	0
24320	24320	2	1	738.3589	0
24321	24321	2	1	738.3589	0
24322	24322	3	1	920.8336	0
24323	24323	3	1	451.5592	0
24324	24324	3	1	451.5592	0
24325	24325	3	1	451.5592	0
24326	24326	2	1	707.3217	0
24326	24326	3	1	707.3217	0
24327	24327	2	1	707.3217	0
24327	24327	3	1	707.3217	0
24328	24328	2	1	707.3217	0
24328	24328	3	1	707.3217	0
24329	24329	2	1	494.7531	0
24330	24330	2	1	494.7531	0
24331	24331	2	1	494.7531	0
24332	24332	3	1	508.2428	0
24333	24333	3	1	508.2428	0
24334	24334	3	1	508.2428	0
24335	24335	2	1	478.7433	0
24336	24336	2	1	478.7433	0
24337	24337	2	1	578.9751	0
24337	24337	3	1	578.975	0
24338	24338	2	1	578.9751	0
24338	24338	3	1	578.975	0
24339	24339	2	1	578.9751	0
24339	24339	3	1	578.975	0
24340	24340	4	1	734.338	0
24341	24341	4	1	734.338	0
24342	24342	4	1	734.338	0
24344	24344	2	1	789.3738	0
24345	24345	2	1	789.3738	0
24346	24346	2	1	789.3738	0
24347	24347	4	1	1020.723	0
24348	24348	3	1	762.3263	0
24349	24349	3	1	762.3263	0
24350	24350	3	1	762.3263	0
24351	24351	2	1	817.8144	0
24352	24352	2	1	817.8144	0
24353	24353	2	1	817.8144	0
24354	24354	2	1	785.3823	0
24354	24354	3	1	785.3823	0
24355	24355	2	1	785.3823	0
24355	24355	3	1	785.3823	0
24356	24356	2	1	785.3823	0
24356	24356	3	1	785.3823	0
24357	24357	3	1	717.2971	0
24358	24358	3	1	717.2971	0
24359	24359	3	1	695.9576	0
24360	24360	3	1	695.9576	0
24361	24361	3	1	397.1972	0
24362	24362	3	1	397.1972	0
24363	24363	3	1	627.3065	0
24364	24364	3	1	627.3065	0
24365	24365	3	1	627.3065	0
24366	24366	2	1	824.3527	0
24367	24367	2	1	824.3527	0
24368	24368	2	1	824.3527	0
24369	24369	4	1	588.2851	0
24370	24370	4	1	588.2851	0
24372	24372	2	1	678.3247	0
24373	24373	2	1	678.3247	0
24374	24374	2	1	678.3247	0
24375	24375	2	1	595.2923	0
24376	24376	2	1	595.2923	0
24377	24377	2	1	595.2923	0
24378	24378	2	1	621.2925	0
24378	24378	3	1	621.2924	0
24379	24379	2	1	621.2925	0
24379	24379	3	1	621.2924	0
24380	24380	2	1	869.7364	0
24380	24380	3	1	869.7364	0
24381	24381	2	1	869.7364	0
24381	24381	3	1	869.7364	0
24382	24382	2	1	869.7364	0
24382	24382	3	1	869.7364	0
24383	24383	2	1	873.8798	0
24384	24384	2	1	873.8798	0
24385	24385	2	1	873.8798	0
24386	24386	2	1	685.7457	0
24387	24387	2	1	685.7457	0
24388	24388	2	1	685.7457	0
24389	24389	2	1	573.2729	0
24389	24389	3	1	573.2729	0
24390	24390	2	1	573.2729	0
24390	24390	3	1	573.2729	0
24391	24391	2	1	573.2729	0
24391	24391	3	1	573.2729	0
24392	24392	2	1	649.2952	0
24392	24392	3	1	649.2952	0
24393	24393	2	1	649.2952	0
24393	24393	3	1	649.2952	0
24394	24394	2	1	649.2952	0
24394	24394	3	1	649.2952	0
24395	24395	3	1	544.2208	0
24396	24396	3	1	544.2208	0
24397	24397	3	1	544.2208	0
24399	24399	2	1	617.2921	0
24400	24400	2	1	617.2921	0
24401	24401	4	1	1128.7949	0
24402	24402	3	1	510.8796	0
24403	24403	3	1	510.8796	0
24404	24404	3	1	510.8796	0
24405	24405	3	1	661.3198	0
24406	24406	3	1	661.3198	0
24407	24407	2	1	803.8593	0
24408	24408	2	1	803.8593	0
24409	24409	2	1	803.8593	0
24410	24410	3	1	714.6362	0
24411	24411	3	1	714.6362	0
24412	24412	3	1	714.6362	0
24413	24413	2	1	876.3539	0
24414	24414	2	1	876.3539	0
24415	24415	2	1	876.3539	0
24416	24416	2	1	949.7968	0
24416	24416	3	1	949.7968	0
24417	24417	2	1	949.7968	0
24417	24417	3	1	949.7968	0
24418	24418	2	1	949.7968	0
24418	24418	3	1	949.7968	0
24419	24419	3	1	632.3286	0
24420	24420	3	1	632.3286	0
24421	24421	3	1	632.3286	0
24422	24422	3	1	856.0074	0
24423	24423	3	1	856.0074	0
24424	24424	2	1	792.9857	0
24424	24424	3	1	792.9857	0
24425	24425	2	1	792.9857	0
24425	24425	3	1	792.9857	0
24426	24426	2	1	1505.7217	0
24426	24426	3	1	1505.7217	0
24427	24427	2	1	1170.9949	0
24427	24427	3	1	1170.9949	0
24429	24429	2	1	639.7917	0
24430	24430	2	1	639.7917	0
24431	24431	2	1	639.7917	0
24432	24432	2	1	891.8229	0
24433	24433	2	1	891.8229	0
24434	24434	2	1	891.8229	0
24435	24435	3	1	485.9062	0
24436	24436	3	1	485.9062	0
24437	24437	3	1	485.9062	0
24438	24438	2	1	428.2577	0
24439	24439	2	1	428.2577	0
24440	24440	4	1	545.521	0
24441	24441	4	1	545.521	0
24442	24442	2	1	671.3002	0
24443	24443	2	1	671.3002	0
24444	24444	2	1	671.3002	0
24445	24445	3	1	767.3519	0
24446	24446	3	1	767.3519	0
24447	24447	3	1	767.3519	0
24448	24448	2	1	688.5882	0
24448	24448	3	1	688.5882	0
24449	24449	2	1	688.5882	0
24449	24449	3	1	688.5882	0
24450	24450	3	1	953.41	0
24451	24451	3	1	953.41	0
24452	24452	2	1	550.2523	0
24453	24453	2	1	550.2523	0
24454	24454	2	1	550.2523	0
24457	24457	3	1	625.9684	0
24458	24458	3	1	625.9684	0
24460	24460	3	1	748.3696	0
24461	24461	3	1	748.3696	0
24462	24462	2	1	543.7483	0
24463	24463	2	1	543.7483	0
24464	24464	3	1	523.9242	0
24465	24465	3	1	523.9242	0
24466	24466	3	1	556.9179	0
24467	24467	3	1	556.9179	0
24468	24468	3	1	556.9179	0
24469	24469	4	1	691.8404	0
24470	24470	4	1	691.8404	0
24471	24471	2	1	905.3932	0
24472	24472	2	1	905.3932	0
24473	24473	2	1	905.3932	0
24474	24474	3	1	704.6635	0
24475	24475	3	1	704.6635	0
24476	24476	3	1	704.6635	0
24477	24477	2	1	1071.452	0
24478	24478	2	1	1071.452	0
24480	24480	3	1	589.9228	0
24481	24481	3	1	589.9228	0
24482	24482	3	1	589.9228	0
24483	24483	3	1	947.8998	0
24484	24484	3	1	947.8998	0
24485	24485	4	1	396.6909	0
24486	24486	4	1	396.6909	0
24487	24487	4	1	396.6909	0
24488	24488	4	1	1240.5104	0
24490	24490	2	1	728.3561	0
24491	24491	2	1	728.3561	0
24492	24492	2	1	728.3561	0
24493	24493	2	1	1122.0498	0
24494	24494	2	1	1122.0498	0
24495	24495	2	1	458.2116	0
24496	24496	2	1	458.2116	0
24497	24497	2	1	458.2116	0
24498	24498	2	1	869.4296	0
24499	24499	2	1	869.4296	0
24500	24500	2	1	869.4296	0
24501	24501	2	1	1049.4825	0
24502	24502	2	1	1049.4825	0
24504	24504	3	1	801.0024	0
24505	24505	3	1	801.0024	0
24506	24506	3	1	801.0024	0
24507	24507	3	1	940.3834	0
24508	24508	3	1	940.3834	0
24509	24509	3	1	940.3834	0
24510	24510	3	1	665.6644	0
24511	24511	3	1	665.6644	0
24512	24512	2	1	538.2885	0
24512	24512	3	1	538.2885	0
24513	24513	2	1	538.2885	0
24513	24513	3	1	538.2885	0
24516	24516	2	1	884.384	0
24516	24516	3	1	884.384	0
24517	24517	2	1	884.384	0
24517	24517	3	1	884.384	0
24518	24518	2	1	884.384	0
24518	24518	3	1	884.384	0
24519	24519	4	1	1118.5414	0
24521	24521	2	1	594.7572	0
24522	24522	2	1	594.7572	0
24523	24523	2	1	877.9072	0
24524	24524	2	1	877.9072	0
24525	24525	2	1	877.9072	0
24526	24526	4	1	740.3243	0
24527	24527	4	1	740.3243	0
24528	24528	3	1	695.6609	0
24529	24529	3	1	695.6609	0
24530	24530	3	1	695.6609	0
24531	24531	2	1	927.3784	0
24532	24532	2	1	927.3784	0
24533	24533	2	1	927.3784	0
24534	24534	2	1	576.2861	0
24535	24535	2	1	576.2861	0
24536	24536	2	1	821.8032	0
24537	24537	2	1	821.8032	0
24538	24538	2	1	821.8032	0
24539	24539	3	1	494.8911	0
24540	24540	3	1	494.8911	0
24541	24541	3	1	494.8911	0
24542	24542	3	1	755.6956	0
24543	24543	3	1	755.6956	0
24544	24544	2	1	515.2616	0
24544	24544	3	1	515.2616	0
24545	24545	2	1	515.2616	0
24545	24545	3	1	515.2616	0
24546	24546	2	1	515.2616	0
24546	24546	3	1	515.2616	0
24547	24547	2	1	548.5925	0
24547	24547	3	1	548.5925	0
24548	24548	2	1	548.5925	0
24548	24548	3	1	548.5925	0
24549	24549	2	1	548.5925	0
24549	24549	3	1	548.5925	0
24551	24551	3	1	541.2596	0
24552	24552	3	1	541.2596	0
24553	24553	3	1	541.2596	0
24554	24554	3	1	632.9219	0
24555	24555	3	1	632.9219	0
24556	24556	3	1	632.9219	0
24557	24557	3	1	653.3077	0
24558	24558	3	1	653.3077	0
24559	24559	3	1	653.3077	0
24560	24560	3	1	662.317	0
24561	24561	3	1	662.317	0
24562	24562	3	1	662.317	0
24563	24563	3	1	860.3517	0
24564	24564	3	1	860.3517	0
24565	24565	3	1	860.3517	0
24566	24566	3	1	528.586	0
24567	24567	3	1	528.586	0
24568	24568	3	1	528.586	0
24569	24569	2	1	430.237	0
24570	24570	2	1	430.237	0
24571	24571	3	1	887.0309	0
24572	24572	3	1	887.0309	0
24573	24573	3	1	887.0309	0
24574	24574	3	1	553.2722	0
24575	24575	3	1	553.2722	0
24576	24576	3	1	553.2722	0
24577	24577	3	1	383.5259	0
24578	24578	3	1	383.5259	0
24580	24580	3	1	639.9626	0
24581	24581	3	1	639.9626	0
24582	24582	3	1	639.9626	0
24583	24583	3	1	541.5756	0
24584	24584	3	1	541.5756	0
24585	24585	3	1	541.5756	0
24586	24586	3	1	813.0309	0
24587	24587	3	1	813.0309	0
24588	24588	3	1	606.2902	0
24589	24589	3	1	606.2902	0
24590	24590	2	1	874.3654	0
24591	24591	2	1	874.3654	0
24592	24592	2	1	874.3654	0
24593	24593	2	1	719.3438	0
24594	24594	2	1	719.3438	0
24595	24595	2	1	719.3438	0
24596	24596	3	1	766.0053	0
24597	24597	3	1	766.0053	0
24598	24598	3	1	766.0053	0
24599	24599	3	1	388.5491	0
24600	24600	3	1	388.5491	0
24601	24601	3	1	388.5491	0
24602	24602	3	1	734.6503	0
24603	24603	3	1	734.6503	0
24604	24604	3	1	734.6503	0
24605	24605	2	1	1135.4144	0
24606	24606	2	1	1135.4144	0
24609	24609	3	1	851.735	0
24610	24610	3	1	851.735	0
24611	24611	3	1	851.735	0
24612	24612	3	1	797.3406	0
24613	24613	3	1	797.3406	0
24614	24614	3	1	797.3406	0
24615	24615	2	1	761.3588	0
24616	24616	2	1	761.3588	0
24617	24617	2	1	761.3588	0
24618	24618	3	1	708.6679	0
24619	24619	3	1	708.6679	0
24620	24620	3	1	708.6679	0
24621	24621	3	1	507.9089	0
24622	24622	3	1	507.9089	0
24623	24623	3	1	507.9089	0
24624	24624	3	1	627.2703	0
24625	24625	3	1	627.2703	0
24626	24626	3	1	627.2703	0
24627	24627	2	1	618.8342	0
24628	24628	2	1	618.8342	0
24629	24629	2	1	618.8342	0
24630	24630	3	1	754.0467	0
24631	24631	3	1	754.0467	0
24632	24632	3	1	754.0467	0
24633	24633	2	1	561.7777	0
24634	24634	2	1	561.7777	0
24635	24635	2	1	561.7777	0
24637	24637	2	1	595.7606	0
24638	24638	2	1	595.7606	0
24639	24639	2	1	595.7606	0
24640	24640	2	1	535.7498	0
24641	24641	2	1	535.7498	0
24642	24642	2	1	535.7498	0
24643	24643	4	1	645.1898	0
24644	24644	4	1	645.1898	0
24645	24645	4	1	471.4677	0
24646	24646	4	1	471.4677	0
24647	24647	2	1	819.3867	0
24648	24648	2	1	819.3867	0
24649	24649	2	1	819.3867	0
24650	24650	2	1	903.3981	0
24651	24651	2	1	903.3981	0
24652	24652	2	1	903.3981	0
24653	24653	3	1	763.3403	0
24654	24654	3	1	763.3403	0
24655	24655	2	1	376.6898	0
24656	24656	2	1	376.6898	0
24657	24657	2	1	376.6898	0
24658	24658	3	1	671.3322	0
24659	24659	3	1	671.3322	0
24660	24660	2	1	435.0982	0
24660	24660	3	1	435.0982	0
24661	24661	2	1	435.0982	0
24661	24661	3	1	435.0982	0
24662	24662	2	1	435.0982	0
24662	24662	3	1	435.0982	0
24664	24664	2	1	756.842	0
24665	24665	2	1	756.842	0
24666	24666	2	1	756.842	0
24667	24667	4	1	885.3788	0
24668	24668	2	1	1059.5088	0
24669	24669	4	1	885.3788	0
24671	24671	2	1	1059.5088	0
24672	24672	2	1	551.2204	0
24673	24673	2	1	551.2204	0
24674	24674	2	1	551.2204	0
24675	24675	4	1	415.2057	0
24676	24676	4	1	415.2057	0
24677	24677	4	1	415.2057	0
24678	24678	3	1	589.9517	0
24679	24679	3	1	589.9517	0
24680	24680	3	1	589.9517	0
24681	24681	3	1	568.5876	0
24682	24682	3	1	568.5876	0
24683	24683	3	1	568.5876	0
24684	24684	2	1	836.4042	0
24685	24685	2	1	836.4042	0
24686	24686	2	1	836.4042	0
24688	24688	2	1	601.7969	0
24689	24689	2	1	601.7969	0
24690	24690	2	1	601.7969	0
24691	24691	3	1	1358.5616	0
24692	24692	2	1	655.2958	0
24693	24693	2	1	655.2958	0
24694	24694	2	1	655.2958	0
24695	24695	2	1	483.7114	0
24696	24696	2	1	483.7114	0
24697	24697	2	1	483.7114	0
24698	24698	2	1	659.7958	0
24699	24699	2	1	659.7958	0
24700	24700	2	1	659.7958	0
24701	24701	2	1	705.34	0
24702	24702	2	1	705.34	0
24704	24704	2	1	957.4101	0
24704	24704	3	1	957.41	0
24705	24705	2	1	957.4101	0
24705	24705	3	1	957.41	0
24706	24706	2	1	957.4101	0
24706	24706	3	1	957.41	0
24707	24707	3	1	544.6161	0
24708	24708	3	1	544.6161	0
24709	24709	3	1	544.6161	0
24710	24710	3	1	434.2204	0
24711	24711	3	1	434.2204	0
24713	24713	2	1	459.2399	0
24714	24714	2	1	459.2399	0
24715	24715	3	1	1235.8502	0
